STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT10
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,4/4/15,12.08,,0,,,70,75,65,30,30,23,29.1,,,,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,4/5/15,6.49,,0.09,,,66,71,63,90,150,12.1,16.1,1,,,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,4/6/15,8.72,,0,,,73,81,68,190,160,18.1,23.9,,,,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,4/7/15,8.72,,0,,,75,86,69,180,170,18.1,25.1,,1,,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,4/8/15,9.4,,0,,,76,83,72,180,190,19.9,25.9,,,,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,4/9/15,11.18,,0,,,77,86,73,180,170,23,29.1,,,,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,4/10/15,5.82,,0.26,,,72,77,64,330,330,18.1,21.9,1,,1,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,4/11/15,5.59,,0.45,,,69,74,66,50,50,13,16.1,1,,,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,4/12/15,6.49,,0.17,,,72,80,69,110,150,16.1,19.9,1,,1,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,4/13/15,8.5,,0.8,,,76,87,69,260,250,16.1,21,1,,1,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,4/14/15,4.92,,0.67,,,73,76,66,130,130,18.1,25.1,1,,1,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,4/15/15,4.47,,0,,,70,79,61,120,30,12.1,17,,,,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,4/16/15,6.49,,1.64,,,73,81,67,70,60,23.9,28,1,,1,,,,,1,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,4/17/15,10.29,,3.18,,,72,81,66,280,280,47,61.1,1,,1,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,4/18/15,7.38,,0.2,,,71,77,65,320,320,28,33.1,1,,1,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,4/19/15,7.83,,0.28,,,72,86,60,340,330,28,38,,,1,,1,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,4/20/15,9.4,,0,,,68,74,61,360,10,23,29.1,,,,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,4/21/15,7.61,,0,,,69,76,61,110,110,17,21.9,,,,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,4/22/15,5.82,,0,,,74,82,70,160,160,12.1,16.1,,,,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,4/23/15,2.91,,0,,,77,88,71,110,110,14.1,21.9,,,,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,4/24/15,7.16,,0,,,78,85,72,160,160,18.1,25.1,1,,,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,4/25/15,7.83,,0.28,,,76,83,67,310,300,32,42.9,1,,1,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,4/26/15,7.16,,0.02,,,75,84,68,160,150,23,32,1,,1,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,4/27/15,8.95,,0.11,,,74,77,69,360,350,23,28,1,,1,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,4/28/15,12.08,,0,,,69,74,58,330,330,21.9,25.9,,,,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,4/29/15,9.17,,0,,,64,77,54,10,350,18.1,23.9,,,,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,4/30/15,4.25,,0,,,69,81,56,130,140,15,18.1,,,,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,5/1/15,2.46,,0,,,70,82,57,270,280,10.1,16.1,,,,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,5/2/15,4.03,,0,,,71,83,59,170,210,16.1,33.1,,,,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,5/3/15,6.71,,0,,,71,83,60,150,160,19.9,23.9,,,,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,5/4/15,7.16,,0,,,74,82,66,100,90,17,23,,,,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,5/5/15,11.41,,0.02,,,75,83,68,140,150,21.9,33.1,,,,,,,,1,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,5/6/15,11.41,,0.02,,,78,86,73,160,160,21,29.1,1,,,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,5/7/15,11.18,,0,,,79,86,75,160,150,19.9,23.9,,,,,,,,1,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,5/8/15,11.86,,0,,,80,87,76,160,160,19.9,28,,,,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,5/9/15,11.63,,0,,,80,87,77,160,170,21.9,31.1,,,,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,5/10/15,13.42,,0.02,,,80,85,77,150,150,25.1,35.1,1,,,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,5/11/15,9.4,,0.78,,,78,84,71,40,10,21,25.1,1,,1,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,5/12/15,7.61,,3.44,,,74,80,70,90,80,17,23.9,1,,1,,,,,1,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,5/13/15,7.16,,1.36,,,75,81,69,160,180,16.1,23,1,,1,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,5/14/15,6.93,,0,,,78,87,74,170,190,16.1,23,1,,1,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,5/15/15,5.59,,0.33,,,77,83,74,240,240,21.9,25.9,1,,1,,,,,1,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,5/16/15,10.51,,0.01,,,80,87,76,160,160,21,28,,,,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,5/17/15,8.05,,0.06,,,79,86,71,250,250,23.9,32,1,,1,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,5/18/15,6.93,,0.01,,,81,88,77,120,70,16.1,25.1,1,,1,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,5/19/15,6.93,,0,,,80,87,76,150,140,17,21.9,,,,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,5/20/15,5.37,,0.12,,,80,87,76,160,150,14.1,18.1,1,,1,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,5/21/15,6.49,,0,,,78,84,72,360,10,21.9,25.1,,,1,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,5/22/15,8.72,,0,,,73,78,67,110,120,15,19.9,,,,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,5/23/15,9.4,,0.02,,,80,87,76,150,150,19.9,28,,,,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,5/24/15,8.28,,0.14,,,77,81,70,220,200,25.9,36.9,1,,1,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,5/25/15,10.07,,3.95,,,78,87,66,330,330,30,38.9,1,,1,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,5/26/15,9.17,,2.06,,,76,83,65,280,270,33.1,47,1,,1,,,,,,
USW00012918,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",29.63806,-95.28194,13.4,5/27/15,7.38,,0.48,,,78,87,67,130,40,21,51,1,,1,,,,,,
