STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT10
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,2/7/15,15.88,,0,0,0,53,70,43,180,190,25.9,32,1,,,,,,,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,2/8/15,6.93,,0,0,0,62,75,52,170,180,18.1,23.9,1,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,2/9/15,6.49,,0,0,0,61,77,47,360,30,15,21,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,2/10/15,11.86,,0,0,0,60,76,47,160,160,21,27.1,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,2/11/15,11.18,,0,0,0,61,69,46,10,360,23.9,31.1,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,2/12/15,8.5,,0,0,0,48,57,38,10,10,18.1,23,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,2/13/15,5.82,,0,0,0,49,67,36,210,210,13,19,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,2/14/15,3.8,,0,0,0,58,79,42,220,220,12.1,18.1,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,2/15/15,10.51,,0,0,0,63,71,54,170,170,23.9,31.1,,,,,,,,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,2/16/15,14.54,,0.34,0,0,43,63,30,330,350,23.9,33.1,1,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,2/17/15,5.82,,0.06,0,0,38,55,30,320,310,29.1,36.9,1,,1,,,,,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,2/18/15,4.7,,0,0,0,44,59,33,80,80,16.1,25.1,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,2/19/15,12.53,,0,0,0,45,60,35,140,140,21,25.9,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,2/20/15,17.22,,0,0,0,56,71,47,180,180,29.1,36.9,1,,,,,,,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,2/21/15,12.3,,0,0,0,61,68,49,320,180,23,36,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,2/22/15,12.75,,1.25,0,0,46,50,30,350,350,23,30,1,,1,,,1,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,2/23/15,12.08,,0.27,0.6,0,29,30,26,50,50,23.9,30,1,,,1,,1,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,2/24/15,5.14,,0,0,0,29,37,26,120,10,12.1,17,1,,,,,1,,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,2/25/15,5.59,,0.73,0.2,0,38,51,33,130,90,13,15,1,,,1,,,,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,2/26/15,13.87,,0,0,0,37,39,31,350,350,25.1,32,1,,,,,,,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,2/27/15,9.84,,0.25,2,0,29,31,26,30,60,16.1,21.9,1,1,,,,1,,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,2/28/15,6.26,,0.15,0,2,29,33,27,60,70,12.1,19.9,1,,,,,1,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,3/1/15,7.16,,0.14,0,1.2,34,38,32,20,350,14.1,19,1,,,,,1,,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,3/2/15,5.82,,0.07,0,0,38,42,35,360,360,14.1,19,1,1,,,,,,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,3/3/15,3.8,,0.18,0,0,45,54,41,140,170,12.1,14.1,1,1,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,3/4/15,13.65,,1.06,0.3,0,47,53,28,10,20,29.1,38,1,1,1,1,,1,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,3/5/15,9.4,,0.16,3,3.1,31,40,24,360,10,23,28,1,1,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,3/6/15,3.58,,0,0,0,37,53,25,160,170,12.1,14.1,,,,,,,,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,3/7/15,4.92,,0,0,0,46,63,31,160,160,14.1,17,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,3/8/15,8.72,,0.12,0,0,50,53,47,140,130,17,19.9,1,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,3/9/15,6.71,,0.95,0,0,49,50,48,70,60,13,21,1,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,3/10/15,6.71,,0,0,0,52,59,50,330,50,13,21,1,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,3/11/15,4.92,,0,0,0,57,68,47,90,40,15,21.9,1,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,3/12/15,6.93,,0,0,0,58,71,50,90,60,14.1,23.9,,,,,,,,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,3/13/15,9.62,,0.34,0,0,58,61,55,330,320,17,23,1,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,3/14/15,12.3,,0,0,0,59,64,55,360,10,23,32,1,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,3/15/15,4.03,,0,0,0,59,67,54,330,30,12.1,17,1,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,3/16/15,4.92,,0,0,0,65,80,52,170,170,15,18.1,,,,,,,,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,3/17/15,5.59,,0,0,0,71,83,64,180,180,18.1,23,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,3/18/15,4.25,,0.03,0,0,65,68,57,320,20,10.1,15,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,3/19/15,7.83,,0,0,0,65,76,60,80,80,15,19.9,1,,,,,,,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,3/20/15,8.05,,0.27,0,0,58,62,54,360,360,19.9,23,1,,1,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,3/21/15,5.14,,0.06,0,0,57,63,53,80,60,12.1,19,1,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,3/22/15,4.25,,0.11,0,0,58,71,53,310,360,10.1,16.1,1,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,3/23/15,9.84,,0,0,0,63,77,53,160,160,19.9,23.9,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,3/24/15,13.2,,0,0,0,70,85,59,170,210,21,30,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,3/25/15,14.76,,0,0,0,72,84,63,170,170,25.1,31.1,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,3/26/15,15.88,,0,0,0,63,72,51,340,330,30,40,,,1,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,3/27/15,7.38,,0,0,0,59,71,48,360,360,21,25.1,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,3/28/15,9.84,,0,0,0,63,83,48,150,150,21,23.9,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,3/29/15,12.75,,0,0,0,71,85,58,170,180,23.9,31.1,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,3/30/15,9.62,,0,0,0,71,77,62,150,150,15,19,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,3/31/15,11.63,,0,0,0,74,86,66,170,170,19.9,23.9,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,4/1/15,13.65,,0,0,0,74,83,67,170,160,23.9,30,1,,1,,,,,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,4/2/15,16.55,,0,0,0,75,86,70,160,180,28,36,,,,,,,,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,4/3/15,14.99,,0,0,0,72,74,59,350,350,25.1,32,,,,,,,1,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,4/4/15,9.62,,0,0,0,60,70,50,30,30,18.1,23.9,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,4/5/15,11.18,,0.52,0,0,58,62,51,140,140,19.9,23,1,,1,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,4/6/15,14.32,,0.01,0,0,68,84,59,170,170,29.1,36,1,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,4/7/15,14.32,,0,0,0,76,83,71,180,180,23.9,30,,,,,,,,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,4/8/15,13.42,,0,0,0,74,78,68,150,160,25.1,34,,,1,,,,,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,4/9/15,12.3,,0.03,0,0,74,84,67,150,190,23,32,,,1,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,4/10/15,8.5,,0,0,0,64,71,54,20,20,21,27.1,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,4/11/15,9.4,,0,0,0,64,77,54,140,140,17,21.9,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,4/12/15,10.74,,0.01,0,0,71,80,66,130,140,21,25.1,1,,1,,,,,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,4/13/15,12.3,,1.08,0,0,70,72,59,20,30,19.9,27.1,1,,1,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,4/14/15,7.83,,0.01,0,0,60,61,56,320,360,13,18.1,1,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,4/15/15,6.93,,0,0,0,63,78,57,130,130,17,21,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,4/16/15,11.63,,0,0,0,69,79,60,160,100,18.1,23.9,,,,,,,,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,4/17/15,7.61,,1.27,0,0,68,74,61,290,300,19.9,28,1,,1,,,,,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,4/18/15,4.7,,0.6,0,0,70,82,59,300,280,30,44.1,1,,1,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,4/19/15,12.97,,0,0,0,66,77,56,330,320,29.1,38,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,4/20/15,6.71,,0,0,0,62,71,49,10,20,17,28,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,4/21/15,8.72,,0.04,0,0,62,75,52,140,140,21,23.9,,,1,,1,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,4/22/15,10.07,,0,0,0,69,78,61,70,10,16.1,21.9,1,,,,,,,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,4/23/15,11.41,,0.62,0,0,70,74,66,130,140,23.9,28,1,,1,,,,,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,4/24/15,9.62,,1.02,0,0,68,70,62,300,300,36,55.9,1,1,1,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,4/25/15,5.82,,0,0,0,71,88,58,260,260,18.1,27.1,1,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,4/26/15,8.05,,0,0,0,74,87,61,110,110,28,36,,,1,,,,,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,4/27/15,14.32,,0.53,0,0,71,76,56,110,120,33.1,40.9,1,,1,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,4/28/15,10.51,,0,0,0,56,60,50,30,40,19.9,25.9,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,4/29/15,5.14,,0,0,0,60,77,47,350,320,16.1,21,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,4/30/15,3.8,,0,0,0,69,82,54,250,10,10.1,15,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,5/1/15,3.58,,0,0,0,71,84,57,140,140,12.1,16.1,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,5/2/15,8.5,,0,0,0,72,83,60,160,160,17,23,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,5/3/15,11.41,,0,0,0,73,82,64,160,180,21,25.1,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,5/4/15,14.32,,0,0,0,75,84,67,140,140,23,30,,,,,,,,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,5/5/15,18.79,,0.07,0,0,72,84,64,140,150,32,38,1,,1,,,,,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,5/6/15,17,,0.2,0,0,74,85,69,150,140,30,38.9,1,,1,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,5/7/15,12.75,,0.82,0,0,76,84,65,320,310,28,34,1,,1,,,,,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,5/8/15,13.65,,0.02,0,0,76,87,70,150,140,31.1,40,1,,1,,,,,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,5/9/15,15.88,,0,0,0,77,85,72,150,170,25.1,33.1,1,,,,,,,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,5/10/15,12.08,,1.11,0,0,75,81,65,150,160,23.9,33.1,1,,1,,,,,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,5/11/15,9.62,,0,0,0,70,75,63,20,20,18.1,27.1,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,5/12/15,8.5,,0.04,0,0,67,74,63,110,50,16.1,21.9,1,,,,,,,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,5/13/15,11.41,,0.28,0,0,66,71,63,120,120,21,27.1,1,,1,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,5/14/15,10.74,,0,0,0,72,84,66,150,140,23,29.1,1,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,5/15/15,13.65,,0.12,0,0,74,78,69,170,170,23,27.1,1,,1,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,5/16/15,17,,0,0,0,76,87,71,160,150,25.9,33.1,,,,,,,,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,5/17/15,9.17,,2.2,0,0,75,81,66,140,280,19.9,25.1,1,,1,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,5/18/15,8.28,,0,0,0,78,91,68,140,120,21,25.9,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,5/19/15,14.09,,0.33,0,0,76,82,72,140,140,25.9,33.1,1,,1,,,,,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,5/20/15,11.41,,0,0,0,78,89,65,350,10,21.9,27.1,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,5/21/15,10.07,,0.56,0,0,64,68,56,20,30,21.9,29.1,1,,1,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,5/22/15,8.95,,0.08,0,0,64,72,61,100,110,19.9,25.1,1,,1,,,,,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,5/23/15,15.21,,1.55,0,0,72,83,69,160,160,38.9,51,1,,1,,,,,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,5/24/15,11.18,,1.61,0,0,71,78,67,170,140,28,45,1,,1,,,,,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,5/25/15,9.4,,0.31,0,0,72,79,63,270,260,32,40.9,1,,1,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,5/26/15,8.95,,0.27,0,0,69,85,64,180,210,28,38.9,1,,1,,,,,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,5/27/15,9.4,,0,0,0,75,87,63,160,170,36.9,50.1,,,1,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,5/28/15,12.3,,0.63,0,0,80,89,67,340,330,30,38.9,1,,1,,,,,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,5/29/15,6.71,,4.28,0,0,74,80,67,360,360,28,33.1,1,1,1,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,5/30/15,8.5,,0.5,0,0,73,79,67,320,320,33.1,38.9,1,,1,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,5/31/15,7.61,,0,0,0,71,80,61,360,330,18.1,25.1,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,6/1/15,4.92,,0,0,0,73,86,61,90,100,12.1,15,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,6/2/15,9.17,,0,0,0,79,89,68,130,160,16.1,21,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,6/3/15,11.63,,0,0,0,81,91,72,140,160,19.9,23.9,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,6/4/15,9.84,,0,0,0,83,92,73,130,160,16.1,21,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,6/5/15,6.49,,0,0,0,84,93,73,150,170,13,17,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,6/6/15,6.93,,0,0,0,85,93,76,140,140,14.1,17,,,,,,,,1,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,6/7/15,7.16,,0,0,0,86,94,76,170,180,17,21,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,6/8/15,5.59,,0,0,0,87,96,77,270,260,14.1,16.1,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,6/9/15,3.13,,1.24,0,0,87,98,74,40,50,53.9,68,,,1,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1,6/10/15,7.83,,0,0,0,86,97,76,130,140,18.1,21.9,,,,,,,,,
